"","SubjectID","EvaluatorID","Relationship","StartDate","EndDate","GritPas_2","GritPas_4","GritPas_22","GritPas_23","GritPas_26","GritPas_28","GritPas_27","GritPer_13","GritPer_14","GritPer_18","GritPer_19","GritPer_20","HumMot_4","HumMot_5","HumMot_6","HumMot_9","HumMot_13","HumRec_9","HumRec_10","HumRec_12","HumRec_13","HumRec_14","Giver_1","Giver_2","Giver_5","Giver_3","Giver_10","Matcher_1","Matcher_2","Matcher_3","Matcher_4","Taker_3","Taker_4","Taker_6","Taker_8","Perf_1","Perf_2","Perf_3","Perf_4","Perf_5","GritPer_scale","GritPas_scale","HumMot_scale","HumRec_scale","Giver_scale","Matcher_scale","Taker_scale","avg_perf","year","class"
"78","P_083y9hbOpJKhOJL","P_bEPCDj2P97IXRWJ","Learning Teammate","1600673134","1600682091",5,2,4,1,2,1,5,5,2,6,5,5,5,5,7,7,5,5,5,5,5,6,7,5,7,7,7,2,5,6,1,3,4,2,2,80,80,100,100,90,4.6,2.85714285714286,5.8,5.2,6.6,3.5,2.75,90,"2020","2021"
"79","P_09C3GvlfAnYEuC9","P_09C3GvlfAnYEuC9","Self","1600720546","1601236523",3,5,5,5,5,5,5,7,7,7,7,5,7,6,6,5,7,7,5,7,7,7,7,5,6,5,7,5,6,5,2,3,6,5,4,85,95,70,70,75,6.6,4.71428571428571,6.2,6.6,6,4.5,4.5,79,"2020","2021"
"80","P_09C3GvlfAnYEuC9","P_6strdXBf8tvVsGN","Fellow Student","1601235645","1601237472",5,6,3,1,1,2,4,7,6,6,5,6,5,3,4,7,6,6,4,5,5,6,5,3,6,7,5,4,6,6,2,3,3,4,2,90,75,85,85,85,6,3.14285714285714,5,5.2,5.2,4.5,3,84,"2020","2021"
"81","P_09C3GvlfAnYEuC9","P_1z9fmGD4W0xRaIt","Fellow Student","1600624463","1601322731",5,4,5,5,5,5,3,5,4,5,5,3,4,4,4,4,4,5,5,5,4,5,4,5,5,5,4,2,5,5,3,4,4,3,3,40,40,60,25,NA,4.4,4.57142857142857,4,4.8,4.6,3.75,3.5,41.25,"2020","2021"
"82","P_09C3GvlfAnYEuC9","P_6PbAUjlTDV33tBP","Fellow Student","1601119652","1601128878",6,6,6,5,6,6,6,7,7,6,6,5,6,5,6,7,5,6,5,6,5,6,6,6,6,7,7,1,6,7,5,6,7,5,6,85,96,89,96,93,6.2,5.85714285714286,5.8,5.6,6.4,4.75,6,91.8,"2020","2021"
"83","P_09C3GvlfAnYEuC9","P_9mZhzgLd1rxWQTP","Peer","1599585173","1599586806",4,4,7,5,6,5,5,7,7,6,6,4,5,6,7,4,6,5,5,6,4,6,4,4,6,4,4,4,4,6,2,3,4,3,3,70,85,60,70,75,6,5.14285714285714,5.6,5.2,4.4,4,3.25,72,"2020","2021"
"84","P_09C3GvlfAnYEuC9","P_083aFlVUc5gdmrr","Peer","1600079279","1600080961",4,4,5,6,6,4,5,5,4,5,5,4,5,3,6,5,4,6,4,6,2,6,6,6,6,6,5,2,4,4,2,2,2,2,1,85,85,90,85,88,4.6,4.85714285714286,4.6,4.8,5.8,3,1.75,86.6,"2020","2021"
"85","P_09C3GvlfAnYEuC9","P_3TM2BcRErzFDdBj","Manager","1600073469","1600768878",5,4,5,4,4,6,6,6,5,6,5,5,7,6,7,5,7,6,5,7,6,6,6,6,5,4,5,4,4,2,2,4,4,4,2,81,71,82,83,78,5.4,4.85714285714286,6.4,6,5.2,3,3.5,79,"2020","2021"
"86","P_09C3GvlfAnYEuC9","P_e4N68VL6V4XqgkZ","Peer","1599576491","1600785312",4,4,6,2,4,4,5,6,2,6,5,4,6,2,6,4,2,4,4,4,4,6,6,4,4,5,5,4,4,4,6,4,4,4,2,85,85,90,95,95,4.6,4.14285714285714,4,4.4,4.8,4.5,3.5,90,"2020","2021"
"87","P_09C3GvlfAnYEuC9","P_5BTyjXe1tXaHws5","Peer","1600773305","1600774878",7,6,7,5,6,7,6,7,7,NA,6,6,7,7,6,7,5,6,6,6,6,6,6,5,6,6,7,2,5,6,3,7,6,3,3,95,95,95,100,98,6.5,6.28571428571429,6.4,6,6,4,4.75,96.6,"2020","2021"
"88","P_0BeoKsF5mveCcNn","P_0BeoKsF5mveCcNn","Self","1600948500","1600950752",5,5,5,2,3,3,5,7,7,6,7,7,6,3,5,6,6,7,5,5,5,6,6,6,4,4,7,3,5,2,1,6,5,3,5,73,94,97,98,81,6.8,4,5.2,5.6,5.4,2.75,4.75,88.6,"2020","2022"
"89","P_0BeoKsF5mveCcNn","P_37VLFk5CtA2Odud","Manager","1601552027","1601922092",7,6,6,1,6,3,5,7,4,6,7,7,7,5,7,3,6,6,4,6,4,7,6,6,7,7,6,1,5,2,1,6,4,2,1,85,95,95,85,90,6.2,4.85714285714286,5.6,5.4,6.4,2.25,3.25,90,"2020","2022"
"90","P_0BeoKsF5mveCcNn","P_eu0wG2jpxAISaXP","Fellow Student","1599506876","1601048166",6,6,5,4,4,2,4,6,4,4,6,6,5,4,6,6,6,4,4,6,3,6,6,6,6,4,4,4,4,6,4,4,4,5,4,70,70,90,79,87,5.2,4.42857142857143,5.4,4.6,5.2,4.5,4.25,79.2,"2020","2022"
"91","P_0BeoKsF5mveCcNn","P_6SsLuzmj44RPfJr","Learning Teammate","1600379050","1600379925",4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,6,4,4,4,4,4,6,5,4,4,4,4,4,6,4,4,4,4,4,70,70,70,70,70,4.2,4,4.6,4,4.6,4.5,4,70,"2020","2022"
"92","P_0BeoKsF5mveCcNn","P_bfHQTQ6Z9bYD4Ff","Peer","1601295289","1601297154",5,4,5,2,7,2,6,7,5,7,7,6,7,7,7,6,6,4,4,7,4,6,7,6,5,6,7,2,2,1,1,3,3,4,1,95,95,100,99,99,6.4,4.42857142857143,6.6,5,6.2,1.5,2.75,97.6,"2020","2022"
"93","P_0BeoKsF5mveCcNn","P_8Hukppd8bAK8RpP","Manager","1601322919","1601325250",6,4,4,4,3,5,5,6,7,7,7,6,6,6,6,5,4,4,6,7,3,6,7,6,6,5,6,4,4,3,4,5,2,4,3,81,91,75,92,86,6.6,4.42857142857143,5.4,5.2,6,3.75,3.5,85,"2020","2022"
"94","P_0BeoKsF5mveCcNn","P_0Oiv1z3W7WNJOx7","Peer","1601046443","1601327397",7,4,5,3,6,4,4,2,3,6,3,2,4,6,7,4,6,7,3,6,2,6,4,7,5,3,5,5,4,4,1,4,4,1,2,83,86,87,76,85,3.2,4.71428571428571,5.4,4.8,4.8,3.5,2.75,83.4,"2020","2022"
"95","P_0BeoKsF5mveCcNn","P_5vjsPgK0FJtBgLb","DirectReport","1599676817","1600973096",4,4,4,4,4,4,6,6,3,7,5,6,4,4,5,4,4,5,4,6,4,5,6,6,5,5,7,3,4,3,3,3,4,3,3,76,NA,90,69,77,5.4,4.28571428571429,4.2,4.8,5.8,3.25,3.25,78,"2020","2022"
"96","P_0cSz5Mepfxw9BPL","P_0cSz5Mepfxw9BPL","Self","1600084030","1600085126",4,3,3,4,6,3,4,5,5,4,5,4,7,2,6,7,7,6,6,3,5,7,5,5,6,3,6,3,5,6,5,6,3,5,5,59,72,64,74,57,4.6,3.85714285714286,5.8,5.4,5,4.75,4.75,65.2,"2020","2022"
"97","P_0cSz5Mepfxw9BPL","P_6Xs8OYRqR5Mf1Z3","Learning Teammate","1601054869","1601056672",4,4,6,5,5,5,5,6,6,5,5,4,4,4,5,5,6,4,5,6,5,5,4,4,6,4,4,4,4,4,4,4,4,5,4,94,77,46,92,85,5.2,4.85714285714286,4.8,5,4.4,4,4.25,78.8,"2020","2022"
"98","P_0cSz5Mepfxw9BPL","P_1NXFbV5SBdtL83z","Learning Teammate","1599419605","1601307556",4,4,6,4,4,1,5,6,6,7,6,6,6,3,6,4,7,4,5,6,5,6,6,5,6,7,6,2,4,5,1,5,2,3,2,80,80,91,71,82,6.2,4,5.2,5.2,6,3,3,80.8,"2020","2022"
"99","P_0cSz5Mepfxw9BPL","P_5BTDPbTq56HLJLD","Peer","1599284525","1599287144",4,5,5,5,5,6,5,7,4,5,5,5,5,4,5,5,5,5,5,5,3,5,5,4,7,5,6,5,5,4,3,2,1,3,2,75,90,75,80,85,5.2,5,4.8,4.6,5.4,4.25,2,81,"2020","2022"
"100","P_0cSz5Mepfxw9BPL","P_80lFBCps0dedSpT","Peer","1599293699","1599296860",4,4,5,5,4,4,6,7,7,7,7,5,6,6,4,7,4,6,4,7,4,6,4,7,7,6,7,2,7,7,1,1,2,4,2,85,80,65,90,80,6.6,4.57142857142857,5.4,5.4,6.2,4.25,2.25,80,"2020","2022"
"101","P_0cSz5Mepfxw9BPL","P_3TYbT1NpbEYNm8R","Peer","1599289342","1599979901",2,3,4,3,3,4,3,5,3,4,5,6,5,5,5,7,7,5,4,5,4,5,4,3,5,5,5,4,5,5,3,4,3,5,2,80,80,70,60,75,4.6,3.14285714285714,5.8,4.6,4.4,4.25,3.5,73,"2020","2022"
"102","P_0cSz5Mepfxw9BPL","P_8q71b8HC0Y2Re7j","Manager","1599566585","1600153581",6,7,7,2,6,2,6,7,6,7,7,7,4,6,7,6,7,4,7,6,7,6,6,7,7,4,6,2,7,7,2,4,6,6,5,95,95,95,95,95,6.8,5.14285714285714,6,6,6,4.5,5.25,95,"2020","2022"
"103","P_0cSz5Mepfxw9BPL","P_1FdYFEyizuqySHz","Peer","1599289991","1600712091",5,5,6,3,4,3,6,6,6,6,6,6,6,5,6,7,6,4,4,6,4,6,6,6,6,5,7,2,4,5,2,3,4,5,2,81,71,81,61,71,6,4.57142857142857,6,4.8,6,3.25,3.5,73,"2020","2022"
"104","P_0cSz5Mepfxw9BPL","P_2b0rzTKCDl5qHYx","Manager","1600938730","1600939952",7,4,7,6,6,6,7,6,4,7,6,7,6,3,6,6,4,6,4,6,4,5,6,4,7,6,6,2,6,4,6,3,3,2,3,91,80,88,84,90,6,6.14285714285714,5,5,5.8,4.5,2.75,86.6,"2020","2022"
"105","P_0dFHlZ7v8coZVTD","P_0dFHlZ7v8coZVTD","Self","1601325262","1601326717",2,1,3,2,2,3,5,6,5,7,4,5,5,5,3,6,5,7,6,2,7,7,7,7,6,6,7,3,6,5,2,3,2,3,1,70,40,80,70,66,5.4,2.57142857142857,4.8,5.8,6.6,4,2.25,65.2,"2020","2022"
"106","P_0dGkZoSiEmbYIxn","P_0dGkZoSiEmbYIxn","Self","1600258659","1601324974",5,5,3,4,6,5,5,6,5,6,6,6,6,6,5,6,6,6,7,7,6,7,5,6,7,4,3,3,6,4,2,5,4,4,4,85,85,44,93,87,5.8,4.71428571428571,5.8,6.6,5,3.75,4.25,78.8,"2020","2021"
"107","P_0dGkZoSiEmbYIxn","P_9mHYF4XdSCN6BLL","Manager","1601062068","1601330117",7,7,7,4,6,3,7,7,7,6,6,6,6,5,7,6,4,5,5,7,3,5,5,4,7,4,4,2,6,4,5,4,4,4,6,100,100,70,90,95,6.4,5.85714285714286,5.6,5,4.8,4.25,4.5,91,"2020","2021"
"108","P_0dGkZoSiEmbYIxn","P_3UiSjA6frgZIM5L","Learning Teammate","1600259835","1600342389",7,6,6,7,6,6,7,7,5,6,6,6,6,6,6,6,6,4,6,7,6,6,5,7,7,4,6,2,4,5,4,6,4,5,2,86,74,65,88,82,6,6.42857142857143,6,5.8,5.8,3.75,4.25,79,"2020","2021"
"109","P_0dGkZoSiEmbYIxn","P_5oPktI55HR4wg73","Learning Teammate","1601310747","1601311991",6,5,6,2,5,2,5,7,5,6,5,6,6,4,5,5,4,4,5,6,4,5,6,4,6,6,5,2,5,4,7,4,4,6,2,95,95,45,80,86,5.8,4.42857142857143,4.8,4.8,5.4,4.5,4,80.2,"2020","2021"
"110","P_0dGkZoSiEmbYIxn","P_8qfNCgMEbrnrAGx","Peer","1601315695","1601317644",6,7,6,5,6,5,6,6,6,6,6,6,6,4,5,7,4,6,5,6,3,6,6,4,7,4,3,2,5,2,2,6,6,4,2,95,91,40,95,95,6,5.85714285714286,5.2,5.2,4.8,2.75,4.5,83.2,"2020","2021"
"111","P_0dGkZoSiEmbYIxn","P_4V300GvW0GCi4df","Learning Teammate","1601326512","1601327433",6,5,5,4,7,3,3,7,5,5,5,3,4,4,3,6,4,5,3,6,5,6,4,4,4,6,4,5,4,6,4,7,6,7,6,90,85,70,90,85,5,4.71428571428571,4.2,5,4.4,4.75,6.5,84,"2020","2021"
"112","P_0dGkZoSiEmbYIxn","P_07creCoZpB5lnjn","Peer","1601322400","1601323834",5,6,7,5,6,3,7,7,7,6,6,4,6,6,6,4,5,5,4,7,4,6,4,4,6,6,4,2,6,6,3,4,4,6,2,84,85,25,85,75,6,5.57142857142857,5.4,5.2,4.8,4.25,4,70.8,"2020","2021"
"113","P_0dGkZoSiEmbYIxn","P_bPBaXcscNEsw2sB","Peer","1600261514","1600265125",6,5,4,6,6,2,6,7,7,7,6,6,6,2,2,6,4,6,4,6,5,3,6,3,7,6,6,2,6,5,4,2,2,2,1,90,90,30,90,80,6.6,5,4,4.8,5.6,4.25,1.75,76,"2020","2021"
"114","P_0DH0OO0jJczyYUl","P_0DH0OO0jJczyYUl","Self","1600186059","1600187441",4,5,4,1,1,2,5,2,7,1,2,6,6,4,4,2,4,7,7,6,7,5,4,6,7,7,5,5,2,6,6,7,6,4,4,80,61,72,62,71,3.6,3.14285714285714,4,6.4,5.8,4.75,5.25,69.2,"2020","2022"
"115","P_0diQupGiUX37tNb","P_0diQupGiUX37tNb","Self","1601229561","1601230440",5,1,3,3,5,3,2,6,5,7,7,6,5,5,6,5,3,6,6,7,6,5,6,4,7,3,4,4,5,4,5,7,6,6,7,70,NA,91,83,84,6.2,3.14285714285714,4.8,6,4.8,4.5,6.5,82,"2020","2022"
"116","P_0diQupGiUX37tNb","P_6P4AzKLIBPK0kZv","Learning Teammate","1601135746","1601239439",7,6,6,2,4,3,5,7,4,6,6,5,6,4,7,7,6,6,4,6,5,6,5,5,6,5,5,2,6,3,3,4,4,4,2,77,77,85,81,86,5.6,4.71428571428571,6,5.4,5.2,3.5,3.5,81.2,"2020","2022"
"117","P_0diQupGiUX37tNb","P_bfR1fLQiCNLl3tX","Learning Teammate","1601290590","1601383049",4,4,5,4,4,5,4,6,6,6,4,4,4,6,6,4,6,4,5,4,4,5,6,4,4,4,6,3,5,6,4,4,4,4,3,60,NA,76,67,60,5.2,4.28571428571429,5.2,4.4,4.8,4.5,3.75,65.75,"2020","2022"
"118","P_0diQupGiUX37tNb","P_2trk9xcHWVpEUER","Peer","1601135921","1601138741",7,7,7,5,7,6,6,7,7,7,7,7,7,6,6,7,6,7,6,7,6,7,7,6,7,6,7,1,7,4,1,7,4,6,2,97,95,91,100,100,7,6.42857142857143,6.4,6.6,6.6,3.25,4.75,96.6,"2020","2022"
"119","P_0diQupGiUX37tNb","P_3sXjKgiVeXgHCW9","DirectReport","1601242854","1601243895",7,7,7,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,1,1,1,1,1,100,100,100,100,100,7,5.42857142857143,7,7,7,2.5,1,100,"2020","2022"
"120","P_0diQupGiUX37tNb","P_a3PFcOifXhCYsZv","DirectReport","1601120268","1601280137",6,6,6,1,4,2,4,6,5,4,6,6,5,6,7,4,6,6,2,7,2,6,6,6,6,6,6,1,4,6,1,4,6,6,1,94,85,58,86,98,5.4,4.14285714285714,5.6,4.6,6,3,4.25,84.2,"2020","2022"
"121","P_0diQupGiUX37tNb","P_exJrKzXE2YKE9St","Manager","1601294006","1601297191",5,4,5,2,3,2,3,7,3,6,5,5,6,3,6,6,5,6,3,4,3,5,6,6,6,5,6,3,4,4,1,3,5,5,2,87,83,90,92,91,5.2,3.42857142857143,5.2,4.2,5.8,3,3.75,88.6,"2020","2022"
"122","P_0diQupGiUX37tNb","P_9YJpDr4bbsyXriB","Peer","1601273306","1601306916",6,7,2,2,2,2,6,7,5,7,7,6,6,5,7,7,6,6,4,7,5,7,6,6,7,4,7,1,4,2,1,1,2,1,1,96,94,90,96,96,6.4,3.85714285714286,6.2,5.8,6,2,1.25,94.4,"2020","2022"
"123","P_0DsDgfP5NPPYqvX","P_0DsDgfP5NPPYqvX","Self","1599235788","1599288883",3,2,3,3,4,4,4,6,4,6,3,2,6,3,4,6,5,4,6,6,5,6,6,5,7,3,4,5,4,6,3,7,5,4,6,70,80,80,70,80,4.2,3.28571428571429,4.8,5.4,5,4.5,5.5,76,"2020","2021"
"124","P_0DsDgfP5NPPYqvX","P_5bvBw55EODjhRUF","Fellow Student","1599292791","1599487762",6,6,6,5,7,6,3,6,6,6,6,6,3,6,3,6,5,6,5,6,6,6,4,2,3,1,1,2,1,3,2,4,5,5,6,80,90,70,90,90,6,5.57142857142857,4.6,5.8,2.2,2,5,84,"2020","2021"
"125","P_0DsDgfP5NPPYqvX","P_8AIlos5q1JjXqa9","Fellow Student","1599226980","1599228836",5,6,6,3,6,4,3,7,6,7,6,6,7,6,6,7,7,3,4,6,3,6,7,5,6,4,5,2,3,6,2,2,4,5,2,90,90,75,95,93,6.4,4.71428571428571,6.6,4.4,5.4,3.25,3.25,88.6,"2020","2021"
"126","P_0DsDgfP5NPPYqvX","P_0iWinVwsCZrOgvj","Fellow Student","1599221008","1599221879",4,6,7,7,7,5,4,7,7,7,6,6,6,6,5,7,6,4,6,6,7,7,6,6,7,6,5,3,6,2,2,3,4,5,1,94,94,85,99,96,6.6,5.71428571428571,6,6,6,3.25,3.25,93.6,"2020","2021"
"127","P_0DsDgfP5NPPYqvX","P_0VxRkY1GtuVHgcl","Manager","1599550993","1601000533",6,4,6,4,4,4,6,7,4,6,6,4,7,4,6,5,5,6,4,6,4,6,6,4,7,4,6,4,4,4,4,4,4,4,4,91,91,70,100,90,5.4,4.85714285714286,5.4,5.2,5.4,4,4,88.4,"2020","2021"
"128","P_0DsDgfP5NPPYqvX","P_1ZcmYgtamz9iBtX","Other","1601028602","1601030289",6,6,6,4,5,6,6,7,6,4,6,4,6,4,4,6,4,5,4,6,4,5,6,4,6,6,6,2,4,2,4,2,4,2,4,91,90,NA,89,89,5.4,5.57142857142857,4.8,4.8,5.6,3,3,89.75,"2020","2021"
"129","P_0eU5p43Iq138Hsh","P_0eU5p43Iq138Hsh","Self","1600079121","1601133252",6,6,2,5,6,3,6,5,5,6,7,3,5,6,4,6,5,7,7,7,7,7,6,5,6,4,4,5,5,3,4,3,3,6,4,60,40,60,50,55,5.2,4.85714285714286,5.2,7,5,4.25,4,53,"2020","2021"
"130","P_0eU5p43Iq138Hsh","P_4SofALYO5t7pb5H","Fellow Student","1601328008","1601329397",6,6,6,3,5,3,4,6,3,6,6,4,6,5,5,7,6,6,4,6,6,6,4,4,6,4,5,3,6,4,3,5,4,3,3,95,95,90,96,95,5,4.71428571428571,5.8,5.6,4.6,4,3.75,94.2,"2020","2021"
"131","P_0eU5p43Iq138Hsh","P_eY9lq4Uw9tMzah7","Learning Teammate","1601206037","1601207391",4,5,6,6,7,7,5,7,7,6,6,5,4,6,5,5,6,4,3,5,5,6,5,3,5,4,5,4,4,4,3,4,3,5,3,80,80,40,70,75,6.2,5.71428571428571,5.2,4.6,4.4,3.75,3.75,69,"2020","2021"
"132","P_0eU5p43Iq138Hsh","P_agDtWEMttee3dMV","Learning Teammate","1601810106","1601813830",5,6,5,6,5,5,6,7,5,6,6,4,6,6,4,6,6,6,5,6,4,6,5,4,6,6,5,5,5,6,6,6,5,6,3,86,87,73,87,82,5.6,5.42857142857143,5.6,5.4,5.2,5.5,5,83,"2020","2021"
"133","P_0eU5p43Iq138Hsh","P_5B9iGf9tpm043Zz","Learning Teammate","1601208109","1601208589",6,5,6,6,6,5,6,7,7,7,7,5,6,7,6,6,6,4,6,6,6,6,6,5,5,5,6,3,4,4,3,4,4,3,2,96,96,77,90,91,6.6,5.71428571428571,6.2,5.6,5.4,3.5,3.25,90,"2020","2021"
"134","P_0eU5p43Iq138Hsh","P_ektbHQOaerUb6ip","Learning Teammate","1601325347","1601325691",6,5,6,6,6,6,6,6,6,7,6,7,5,5,5,6,6,5,5,6,5,6,6,5,6,5,6,2,6,4,2,4,4,5,2,80,76,65,74,73,6.4,5.85714285714286,5.4,5.4,5.6,3.5,3.75,73.6,"2020","2021"
"135","P_0ewj3DDrOMN3z1j","P_0ewj3DDrOMN3z1j","Self","1601933316","1601934891",4,5,4,2,2,3,4,5,6,5,7,5,5,7,5,7,7,6,7,6,6,6,6,6,7,6,4,4,5,3,3,4,5,5,5,80,70,81,81,77,5.6,3.42857142857143,6.2,6.2,5.8,3.75,4.75,77.8,"2020","2021"
"136","P_0ewj3DDrOMN3z1j","P_bQ0ZEOtPn0me12B","Peer","1602426875","1602427662",6,4,6,7,6,6,7,7,7,5,6,7,6,6,6,7,5,6,5,7,6,6,7,6,6,6,7,5,7,7,6,6,6,7,3,92,90,65,100,91,6.4,6,6,6,6.4,6.25,5.5,87.6,"2020","2021"
"137","P_0ewj3DDrOMN3z1j","P_01zaOWTdoLgqtmZ","Peer","1601021992","1601022656",5,4,4,4,4,4,5,6,7,6,6,6,7,7,7,7,5,2,6,6,5,7,7,6,7,5,6,6,5,6,5,7,7,6,2,95,95,90,95,95,6.2,4.28571428571429,6.6,5.2,6.2,5.5,5.5,94,"2020","2021"
"138","P_0ewj3DDrOMN3z1j","P_aW4hJsqyC1NmzeB","Peer","1601842539","1601845672",4,4,6,3,3,5,5,6,6,6,7,6,7,7,6,7,7,7,5,7,6,7,5,5,6,6,5,3,6,6,2,5,3,6,2,90,95,95,80,95,6.2,4.28571428571429,6.8,6.4,5.4,4.25,4,91,"2020","2021"
"139","P_0ewj3DDrOMN3z1j","P_9QRZRVowZUz3m0B","Peer","1601656249","1601658043",4,5,3,3,4,2,5,5,5,5,5,4,5,5,6,7,6,5,5,5,5,5,6,5,5,5,5,4,5,5,4,3,5,3,5,75,60,60,65,70,4.8,3.71428571428571,5.8,5,5.2,4.5,4,66,"2020","2021"
"140","P_0ewj3DDrOMN3z1j","P_8jeso1ZxGlpb0tT","Peer","1601464374","1601472414",6,4,6,5,3,3,6,6,4,6,6,6,6,4,7,6,6,6,5,6,6,6,6,6,7,6,6,2,5,6,2,6,4,5,2,83,75,92,92,89,5.6,4.71428571428571,5.8,5.8,6.2,3.75,4.25,86.2,"2020","2021"
"141","P_0ewj3DDrOMN3z1j","P_3eIXwYSMo67w0lL","Manager","1602767513","1602774132",5,5,7,5,3,7,7,7,5,7,7,6,7,7,7,7,7,7,4,7,7,7,7,6,7,6,7,4,7,6,2,6,5,3,2,85,90,100,100,90,6.4,5.57142857142857,7,6.4,6.6,4.75,4,93,"2020","2021"
"142","P_0fClrbUEWagrSiV","P_abfL2VOh70RS7EF","Fellow Student","1601398997","1601399821",6,4,6,4,4,3,7,7,6,6,6,4,6,4,6,7,6,7,4,7,6,6,7,6,7,7,7,2,6,6,2,4,4,4,2,81,81,64,85,80,5.8,4.85714285714286,5.8,6,6.8,4,3.5,78.2,"2020","2021"
"143","P_0fClrbUEWagrSiV","P_3UlP3CV2QT9FK2V","Fellow Student","1601680436","1601736543",6,3,5,4,5,3,5,7,5,6,6,6,6,4,4,5,6,5,5,4,4,5,7,4,3,6,6,1,3,2,2,3,4,2,2,81,65,63,70,72,6,4.42857142857143,5,4.6,5.2,2,2.75,70.2,"2020","2021"
"144","P_0fClrbUEWagrSiV","P_8kpUOP7zFDAcLul","Fellow Student","1601804065","1601805667",6,6,7,6,6,6,6,7,7,6,7,6,6,6,6,6,6,7,6,6,5,6,7,6,7,7,6,2,4,7,2,6,5,5,2,96,96,91,97,95,6.6,6.14285714285714,6,6,6.6,3.75,4.5,95,"2020","2021"
"145","P_0fClrbUEWagrSiV","P_24OnUsMY4HzqG0J","Fellow Student","1601684951","1601685320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,85,79,86,79,NA,NA,NA,NA,NA,NA,NA,76.6,"2020","2021"
"146","P_0fClrbUEWagrSiV","P_3kJXPjPSrA9hMfH","Manager","1601298730","1601300008",4,5,5,3,3,3,4,4,5,5,4,7,4,5,5,5,5,6,2,5,3,3,4,4,4,5,4,4,5,4,4,4,4,5,4,87,87,88,89,90,5,3.85714285714286,4.8,3.8,4.2,4.25,4.25,88.2,"2020","2021"
"147","P_0fClrbUEWagrSiV","P_8dYtKKzLqqRDHCt","Peer","1601266697","1601752300",5,3,3,4,5,4,4,7,6,3,5,3,3,3,5,5,6,6,4,7,4,6,5,5,5,6,5,7,5,6,2,3,5,5,2,90,90,96,92,92,4.8,4,4.4,5.4,5.2,5,3.75,92,"2020","2021"
"148","P_0fClrbUEWagrSiV","P_4MwMYEuhm4glWtL","Peer","1601299865","1601651295",5,7,5,6,6,5,7,7,7,7,7,7,7,6,4,7,7,7,4,7,2,7,7,4,6,4,5,6,4,7,6,6,6,7,6,95,95,100,100,95,7,5.85714285714286,6.2,5.4,5.2,5.75,6.25,97,"2020","2021"
"149","P_0fClrbUEWagrSiV","P_0ur8CoXV93aYHK5","Peer","1601375403","1601828560",7,4,6,6,5,3,6,7,5,6,6,7,5,6,5,6,6,6,4,6,6,7,3,4,6,7,5,3,4,6,2,4,6,4,6,86,77,51,80,85,6.2,5.28571428571429,5.6,5.8,5,3.75,5,75.8,"2020","2021"
"150","P_0fClrbUEWagrSiV","P_2mdmgiWDlEdghUh","Manager","1601417009","1601757009",7,7,3,5,7,4,6,7,7,5,7,5,4,6,7,6,6,7,5,7,6,6,4,4,7,4,7,2,6,6,4,4,5,2,3,100,100,100,100,100,6.2,5.57142857142857,5.8,6.2,5.2,4.5,3.5,100,"2020","2021"
"151","P_0fClrbUEWagrSiV","P_bDecBQqMvSunezr","Manager","1601769543","1601770675",7,7,3,3,7,4,4,7,5,5,7,7,5,4,5,4,5,5,5,6,4,5,4,4,NA,4,3,6,5,6,6,6,4,6,4,92,92,63,91,83,6.2,5,4.6,5,3.75,5.75,5,84.2,"2020","2021"
"152","P_0fClrbUEWagrSiV","P_dosLbFH7JalzS1D","Peer","1601809329","1601813366",7,6,6,6,7,6,6,7,7,6,7,6,6,6,6,7,6,6,4,6,5,6,6,4,7,4,6,3,6,5,3,5,4,6,3,100,100,99,100,100,6.6,6.28571428571429,6.2,5.4,5.4,4.25,4.5,99.8,"2020","2021"
"153","P_0HQH28RlxIulexD","P_8344Yv9c8v4OUK1","Fellow Student","1602175172","1602176127",6,6,5,5,6,4,6,7,6,6,5,6,6,5,6,6,5,6,4,6,5,6,6,5,5,5,5,6,4,6,5,5,5,4,4,92,93,68,97,94,6,5.42857142857143,5.6,5.4,5.2,5.25,4.5,88.8,"2020","2021"
"154","P_0IIFGGU29lj2Ri5","P_0IIFGGU29lj2Ri5","Self","1599212853","1600953762",7,5,3,4,6,6,4,5,7,6,6,5,7,2,3,7,3,6,5,5,5,7,4,6,7,4,3,5,6,6,2,6,5,5,6,71,76,54,38,69,5.8,5,4.4,5.6,4.8,4.75,5.5,61.6,"2020","2022"
"155","P_0IIFGGU29lj2Ri5","P_3JbsL4bKUSVnUoJ","Learning Teammate","1599494868","1599495717",3,4,5,3,3,4,6,5,6,5,5,5,5,3,7,6,6,6,5,7,4,7,6,6,6,6,7,3,7,7,2,2,2,1,1,85,85,95,85,88,5.2,4,5.4,5.8,6.2,4.75,1.5,87.6,"2020","2022"
